id,active,status,moderation_status,category_id,title_fa,description,brand_id,created_at
2720393,1,marketable,approved,6083,عروسک ضد استرس طرح گاو بسته 2 عددی,,719,2020-04-19 11:04:42.0000000
5189846,1,marketable,approved,6413,"جعبه دکوری مدل کتاب دکوراتیو کد BILI BLK CH 209 مجموعه دو عددی ","
استفاده از کتاب در دکوراسیون فقط به استفاده در یک قسمت خاصی از ساختمان محدود نمی شود. کتاب در دکوراسیون داخلی، قابلیت استفاده در قسمت های مختلف را دارا می باشد. به طور مثال می توان از کتاب در دکوراسیون هال منازل، اتاق خواب ها، کنار دیوار ها و سایر قسمت ها استفاده کرد. با قرار دادن کتاب ها در کنار دیوار هال و یا قرار دادن کتاب ها بر روی میز، می توان نمای زیبایی به هال منزل بدهیم. می توان کتاب ها را به صورت یک دسته چند تایی و یا چند دسته با چیدمان خاص در کنار یکدیگر قرار داد و برای داشتن نمای بهتر، در کنار کتاب ها از وسایل دکوراتیو دیگر نیز استفاده نمود. یکی از مسائلی که ممکن است ذهن شما را در زمان دکوراسیون با کتاب به خود مشغول کند، رنگ جلد کتاب و تطابق آن با سایر وسایل می باشد. جلد کتاب ها به دلیل تنوع رنگی آن ها، شما را قادر می سازند تا با قرار دادن کتاب هایی که با رنگ وسایل شما تطابق دارند، به راحتی یک هارمونی چشم نواز از رنگ ها داشته باشید. می توانید از ترکیب کتاب هایی با رنگ جلد های مختلف در کنار یک دیگر نیز استفاده نمایید. یا از کتاب هایی که رنگ جلد خنثی دارند، در کنار وسایل خود با رنگ شارپ و گرم استفاده نمایید.",719,2021-05-17 11:24:55.0000000
10582191,1,marketable,duplicate,80,مبدل USB به LAN لنوو مدل LX0805,"اتصال به اینترنت WiFi با تمام مزایایی که دارد اما یک مشکل غیر قابل انکار نیز ایجاد می کند. چون این نوع اتصال پایداری کمتری دارد و تحت تاثیر عوامل محیطی، امکان قطع و وصل آن وجود دارد. این موضوع به ویژه در بازی های آنلاین اهمیت بیشتری پیدا می کند چون هیچ کسی دوست ندارد وسط یک بازی آنلاینف اتصال اینترنت قطع شود. اگر لپ تاپ شما دارای پورت USB3.0 باشد، می توانید با استفاده از کابل تبدیل Lenovo USB3.0 to Rj45 LAN و تهیه جداگانه کابل شبکه (LAN) دستگاه تان را مستقیم با کابل به مودم متصل کنید تا اتصال پایدارتری نسبت به وای فای داشته باشید. توجه کنید که اگر پورت لبتاپ شما USB باشد اما از نوع USB3.0 نباشد، این تبدیل قابل استفاده است، اما شاید به حداکثر سرعت خود نرسد و سرعت کمتری به شما بدهد که دلیل این موضوع از پورت لب‌تاپ شماست. 
مبدل یو اس بی 3 به پورت LAN لنوو نیازی به نصب درایور ندارد و به محض اینکه به دستگاه مبدأ و مقصد متصل شود شروع به کار می کند. بنابراین شما می توانید به راحتی و بدون هیچ مشکلی از این تبدیل استفاده نمایید. بدنه تبدیل LX0805 دارای روکش فلزی است که تبدیل را از مقاومت بالایی برخوردار می کند، همچنین یک کابل نیز برای این تبدیل استفاده شده است که دارای طول حدودی 15 سانتی متر است و وزن آن به 55 گرم است. این تبدیل  حداکثر تا سرعت 10/1000 مگابیت بر ثانیه را می تواند انتقال دهد (سرعت انتقال کابل، ارتباطی به سرعت اینترنت شما ندارد و فقط توانایی کابل را نشان می دهد.)",94,2023-01-31 17:44:45.0000000
1621250,1,marketable,approved,8265,بتونه ساختمانی چهره کد 101 وزن 1کیلوگرم,"اصلی ترین و پایه ای ترین کار در رنگ آمیزی ساختمان، زیر کاری است که بتونه کاری یکی از ارکان مهم آن به شمار می رود که بعد از آخرین مرحله‌ پرداخت و قبل از شروع رنگ آمیزی انجام می شود.
بتونه نقاشی به طور کلی برای پر کردن حفره های کوچک و ترک خوردگی ها(ترک های جزئی)در چوب، فلزات و دیوار گچی و همچنین برای برای پوشاندن سر میخ‌ها و پیچ‌ها استفاده می شود. استفاده از یک لایه از این ماده خمیری می تواند اثرات عایق نور در دیوار را تقویت نموده و سطح صاف و یکدستی را را برای رنگ آمیزی  ایجاد کند. محصولی مبتنی بر بذر کتان نفتی است.
تونه خمیر نسبتاً سفتی است که پس از قرار دادن روی محل مناسب باید با کاردک سطح را کاملاً صاف نمایید که نیازمند صرف دقت زیادی است. 
بتونه ساختمانی چهره معمولا برای رنگ پلاستیک مورد استفاده قرار می گیرد.",719,2019-05-10 08:10:06.0000000
9113879,1,marketable,approved,9277,پیکسل پرمانه طرح امام زمان کد pmg.6611 مجموعه 10 عددی,,719,2022-08-02 11:51:50.0000000
6617825,1,marketable,approved,77,کاور مدل 1116 مناسب برای گوشی موبایل اچ تی سی One M8,,719,2021-10-03 13:21:51.0000000
10642240,1,marketable,removed,9543,جاکلیدی عرش مدل جیمین Jimin کد Asj3206,,719,2023-02-08 22:48:21.0000000
9056609,1,marketable,approved,10707,ماگ مدل فریدا کد 1240 به همراه زیر لیوانی,,719,2022-07-24 21:58:22.0000000
9693194,1,marketable,approved,6312,جاشمعی مدل مروارید بسته 6 عددی,,719,2022-10-20 15:42:29.0000000
3772566,1,marketable,approved,77,برچسب پوششی ماهوت مدل Setar-Daf-Instruments مناسب برای گوشی موبایل اپو Realme X,برپوش طرح ساز‌های سه تار و دف، محصولِ برند ماهوت می‌باشد. در توضیح ساختار فنی برپوش طرح می‌توان گفت تصویر بر روی لایه اولِ برپوش، مستقیما با یک تکنیک منحصربفرد چاپ می‌شود. همچنین بخش چسبنده دارای تکنولوژی Bubble Free است که نصب را آسان و چسبندگی را حداکثر می‌کند و هیچ اثری از چسب، بر روی گوشی هوشمند باقی نمی‌گذارد. در لایه دوم یک ورق لمینت گرم، با دستگا‌ه‌های مخصوص در دمای بالا بر روی لایه اول اعمال می شود تا مقاومت در برابر مواد شیمیایی و خط و خش حداکثر شود. این محصول نوعي استيكر(برچسب) چندلايه است و به منظور پوشش سطح پشت گوشي هوشمند ساخته شده است و كناره‌هاي دستگاه را پوشش نمي‌دهد.  هدف استفاده از آن ايجاد طرح، رنگ و احساسي نو براي دستگاه هوشمند است، در حالي كه زبان طراحي و ظرافت گوشي هوشمند حفظ شود. لازم به ذکر است که برپوش با وجود چسبندگي بالا هيچي اثري از خود هنگام جدا شدن برجاي نمي‌گذارد. همچنین جنس برپوش از پليكربنات است و اين ماده تاثير قابل توجهي بر روي آنتن دهي و يا دفع حرارت گوشي هوشمند نخواهد داشت. اگر دستورالعمل نصب و جدا كردن به شيوه صحيح اجرا شود با توجه به ساختار چندلايه آن مي‌توان برپوش را چندين بار استفاده كرد.,5288,2020-11-16 12:40:18.0000000
